ap_itp_result,ap_itp_result_assists,ap_itp_result_completed,ap_itp_result_failed,ap_itp_result_headed,ap_itp_result_longball,ap_itp_result_team_id,ap_itp_result_through_ball,ap_itp_result_throw_ins,ap_result,ap_result_assists,ap_result_completed,ap_result_failed,ap_result_headed,ap_result_longball,ap_result_team_id,ap_result_through_ball,ap_result_throw_ins,assists,event,event_a,event_action_type,event_injurytime_play,event_k,event_mins,event_minsec,event_player_id,event_secs,event_team_id,event_throw_ins,event_type,headed,long_ball,time_slice_id,time_slice_name,competition,kickoff,match_id,end_x,end_y,start_x,start_y
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4913,9470,53,49,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,53.2,10.4,61,19.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4909,1174,49,49,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,57.8,27.4,45.1,49.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4908,2948,48,49,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,45.1,49.1,38.3,29.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4903,11309,43,309,0,completed,,true,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,60.0,68.2,45.7,73
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4902,20871,42,309,0,completed,true,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,45.9,73.2,40.8,71.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4900,544,40,49,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,54.5,13.1,32,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,80,4811,11309,11,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,72.0,95.1,79.1,89.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,80,4806,10803,6,309,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,81.6,93.5,78.7,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,85,5100,23637,0,309,0,failed,true,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,59.3,19.2,54.5,4.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,84,5047,7969,7,309,0,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,65.8,0.0,46.3,24.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5022,11309,42,309,0,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,59.9,17.6,58.6,16.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4987,10072,7,309,0,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,43.5,1.6,41.1,1.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4985,2948,5,49,0,failed,true,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,56.4,96.6,61,97.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4981,10504,1,309,1,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,36.5,3.8,18.7,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,82,4950,10955,30,49,0,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,82.5,100.0,86.5,83.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4901,10955,41,49,0,failed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,61.1,26.2,52.6,8.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,80,4841,544,41,49,0,failed,,true,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,33.6,3.1,9.5,9.5
,,,,,,,,,9/13,0,9,4,0,0,49,0,3,,,,,,,,,,,,,,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,18/23,0,18,5,0,0,309,0,5,,,,,,,,,,,,,,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,89,5367,544,27,49,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,76.3,7.7,64.3,13.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,89,5365,9470,25,49,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,64.3,13.8,56.3,34.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5320,10803,40,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,97.7,87.1,68.7,97.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5314,10803,34,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,64.4,72.7,70.8,95.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5315,11309,35,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,72.1,76.7,64.4,72.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5310,8206,30,309,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,70.8,95.7,86.7,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5286,10504,6,309,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,11.2,25.3,27.3,0
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,0,1,87,5223,8206,3,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,85.1,38.2,74.9,47.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,87,5221,10803,1,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,73.8,55.7,73.3,69.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5205,8088,45,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,74.0,94.8,73.1,73.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5196,7969,36,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,43.8,47.5,54,19.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5195,10072,35,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,54.0,19.5,65.4,11.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5192,11309,32,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,66.1,8.8,77,5.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5183,10504,23,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,83.3,5.8,89.6,5.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5176,11309,16,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,93.3,5.3,77.8,16.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5173,8206,13,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,69.8,33.0,72,39.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5172,8088,12,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,72.4,43.7,69.7,46.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5166,9470,6,49,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,15.0,74.5,34.7,75.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5165,2948,5,49,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,34.7,75.9,29,89.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5159,10504,59,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,61.3,23.0,65.5,7.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5156,23637,56,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,66.2,5.9,58.2,23.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5152,11309,52,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,51.8,35.7,52.3,47.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5151,23637,51,309,0,completed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,52.2,47.5,53.2,44.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5150,20871,50,309,0,completed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,53.2,44.2,51.4,56.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5146,905,46,49,0,completed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,29.9,69.7,22.5,59.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5139,7969,39,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,34.4,28.6,26.2,37
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5124,20871,24,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,11.8,40.6,34.7,56.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5122,8088,22,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,35.3,57.8,53.7,59.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5120,10803,20,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,53.7,59.6,55.3,66.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5117,11309,17,309,0,completed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,55.7,67.3,54.1,17.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5114,10504,14,309,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,57.1,14.0,59.5,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,89,5395,10803,55,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,16.4,100.0,9,97.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,89,5393,544,53,49,1,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,91.8,3.2,75.9,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5300,729,20,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,16.8,2.8,14.5,3.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5293,15004,13,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,83.8,95.9,23.7,22.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,88,5280,10560,0,49,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,60.8,100.0,27.7,64.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,87,5248,82,28,49,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,72.0,48.5,15.9,40.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5216,10803,56,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,58.8,96.6,59.8,96.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5214,20871,54,309,0,failed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,54.2,93.2,52.6,91.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5200,20871,40,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,74.3,53.3,44.3,47.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5169,10560,9,49,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,20.3,74.1,15.6,74.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,86,5163,11309,3,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,73.8,16.1,66.4,23.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5147,10560,47,49,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,50.9,40.1,29.9,69.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5142,23637,42,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,77.8,36.6,36,25.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5131,11309,31,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,29.8,65.2,30.3,60.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5129,544,29,49,0,failed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,60.7,33.1,41.9,6.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,0,,85,5126,15004,26,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,56.3,86.0,11.8,40.6
,,,,,,,,,5/12,0,5,7,0,0,49,0,1,,,,,,,,,,,,,,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,26/35,0,26,9,0,0,309,0,3,,,,,,,,,,,,,,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5643,8206,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,36.9,76.6,34.4,74.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5638,10803,0,309,0,completed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,39.2,79.3,10.5,96.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5616,544,0,49,0,completed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,56.5,20.6,46.1,13.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5611,11309,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,26.1,53.6,27.7,35.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5606,10560,0,49,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,72.3,95.4,52.5,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5505,11309,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,94.5,17.3,71.3,42.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5496,10504,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,89.9,12.3,72.7,25.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5494,10803,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,60.9,28.5,54.9,65.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5488,729,0,49,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,24.7,37.3,27.5,23.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5485,11309,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,77.6,72.3,72,81.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5480,10803,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,66.0,85.0,63,93.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5478,20871,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,63.0,93.3,53.8,66.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5476,23637,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,53.8,69.7,61.6,39.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5474,7969,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,61.8,40.1,52.6,42.1
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,1,1,90,5465,11309,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,78.7,65.4,75.6,78.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5451,11309,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,68.2,94.4,55.9,68.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5448,10072,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,51.5,59.3,48.7,40.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5444,10504,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,44.4,25.8,44.3,15.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5441,10072,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,44.3,15.2,38.8,36.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5436,544,0,49,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,80.2,15.2,73.3,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5415,8088,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,6.8,83.5,6.9,96
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5412,23637,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,8.3,98.3,6.8,94.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5410,8088,0,309,0,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,2.3,93.6,3.2,96.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5406,544,0,49,1,completed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,95.2,2.2,81.8,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5642,22409,0,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,62.8,27.0,61.1,28
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5637,544,0,49,1,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,86.2,3.8,67.9,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5619,10803,0,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,29.4,100.0,28.9,92.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5618,9470,0,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,71.2,5.9,56.5,20.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5613,10803,0,309,0,failed,,true,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,56.1,88.1,26.2,57
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5610,15035,0,49,0,failed,true,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,68.7,72.6,72.3,95.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5489,2948,0,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,41.0,33.3,24.7,37.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5486,23637,0,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,78.5,71.4,77.6,72.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5473,1174,0,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,45.0,55.7,21.9,61.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5456,8088,0,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,79.7,86.6,77,88.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5419,10803,0,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,25.1,73.0,19.6,78.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5411,10803,0,309,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,3.6,93.9,2.3,93.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,90,5409,15035,0,49,0,failed,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,96.5,4.6,96.6,2.2
5/12,0,5,7,0,0,49,0,4,,,,,,,,,,,,,,,,,,,,,,,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
19/25,0,19,6,0,0,309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,85 - 90,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
